Username,Video Title,Published At
NorfolkTV,Norfolk's Emerging Leaders (Summer Intern Program),2014-02-28T17:05:51Z
NorfolkTV,Donating Energy with EnergyShare,2014-02-28T17:05:06Z
NorfolkTV,Alzheimer's in Norfolk and how you can help,2014-02-28T17:02:49Z
NorfolkTV,Norfolk's Medical Reserve Corps,2014-02-28T16:51:40Z
NorfolkTV,Cooking Competition Helps Community - Men Who Cook,2014-02-28T16:48:34Z
NorfolkTV,Norfolk's Challenges and Strategies - 02/26/14 Resilient City Presentation,2014-02-27T23:31:31Z
NorfolkTV,Welcome - 02/26/14 Resilient City of Norfolk,2014-02-27T22:32:08Z
NorfolkTV,02/27/14 Norfolk Planning Commission Public Hearing,2014-02-27T20:35:23Z
NorfolkTV,Norfolk Is A Rockefeller Resilient City - 02/26/14 Presentation,2014-02-27T19:12:46Z
NorfolkTV,Formal 02/25/14 Session - Norfolk City Council,2014-02-26T03:43:09Z
NorfolkTV,Work 02/25/14 Session - Norfolk City Council,2014-02-26T00:23:29Z
NorfolkTV,Norfolk 2014 State Of The City Address,2014-02-21T22:08:50Z
NorfolkTV,Meadowbrook - DEVELOPER 3,2014-02-20T17:10:44Z
NorfolkTV,Meadowbrook - DEVELOPER 2,2014-02-20T17:10:26Z
NorfolkTV,Meadowbrook - DEVELOPER 1,2014-02-20T17:10:12Z
NorfolkTV,Meadowbrook - Introduction to old school site concepts - Ron Williams,2014-02-20T17:09:52Z
NorfolkTV,Friends of Norfolk Animal Care Center Cookbook,2014-02-20T15:08:12Z
NorfolkTV,Opportunities For Youth In Norfolk / Hampton Roads,2014-02-20T14:40:25Z
NorfolkTV,Norfolk's Bad Weather Readiness - The Forum,2014-02-20T14:39:15Z
NorfolkTV,Golden Paws Pets For You,2014-02-12T17:39:14Z
NorfolkTV,Norfolk's Primeplus Puts Seniors First,2014-02-12T17:00:13Z
NorfolkTV,Can You Get Your Taxes Done For Free?,2014-02-12T16:56:36Z
NorfolkTV,ForKids Fundraising Time In Hampton Roads,2014-02-12T16:33:59Z
NorfolkTV,8th Annual Kids In The Kitchen - interview,2014-02-12T16:20:56Z
NorfolkTV,Norfolk Sheriff McCabe's Office Discusses Scholarships,2014-02-12T02:06:49Z
NorfolkTV,Formal 02/11/14 Session - Norfolk City Council,2014-02-12T01:22:57Z
NorfolkTV,Work 02/11/14 Session pt. 2 - Norfolk City Council,2014-02-12T00:10:04Z
NorfolkTV,Work 02/11/14 Session pt. 1 - Norfolk EDA & City Council Combined,2014-02-11T23:15:12Z
NorfolkTV,Norfolk Planning Commission Hearings Are Now Televised,2014-02-11T16:19:35Z
NorfolkTV,Norfolk News Now - February 2014 Edition,2014-02-07T20:59:34Z
NorfolkTV,"d'Art Center Mardi Gras and more in Downtown Norfolk, VA",2014-02-07T20:41:29Z
NorfolkTV,Virginia Opera - 2014 Operas Not To Miss,2014-02-07T20:37:33Z
NorfolkTV,Black History Month Activities at Norfolk Public Libraries,2014-02-07T20:34:08Z
NorfolkTV,Blood and Platelets Needed at the Norfolk Red Cross,2014-02-07T20:28:21Z
NorfolkTV,Norfolk Winter Storm Operations Overview,2014-02-07T20:05:52Z
NorfolkTV,"February Fun Month @ Norfolk Botanical Garden in Norfolk, VA",2014-02-06T22:14:32Z
NorfolkTV,WWI German Sailors In Hampton Roads (World War One),2014-02-06T22:08:55Z
NorfolkTV,Norfolk Public Works Winter Update,2014-02-06T21:56:31Z
NorfolkTV,"History Of Auto Dealerships In Norfolk, VA",2014-02-06T19:14:39Z
NorfolkTV,Tobacco Use Control Project - Health Watch,2014-02-06T15:26:03Z
NorfolkTV,Work 02/04/14 Session pt. 2 - Norfolk City Council,2014-02-05T00:30:26Z
NorfolkTV,Work 02/04/14 Session pt. 1 - NPS and Norfolk City Council,2014-02-04T22:10:03Z
NorfolkTV,Kroc Center in Norfolk VA update,2014-01-31T17:44:06Z
NorfolkTV,Evenings at St. Patrick's in Norfolk 2014,2014-01-31T17:24:26Z
NorfolkTV,Norfolk Is Now A Rockefeller "Resilient City",2014-01-31T17:01:00Z
NorfolkTV,Norfolk Scores Half Million Dollar Grant For Stormwater Management,2014-01-31T16:55:55Z
NorfolkTV,Super (Bowl) Power Built In Norfolk,2014-01-31T16:55:15Z
NorfolkTV,Sewer Cam In High Definition,2014-01-31T16:49:55Z
NorfolkTV,The Path To Freedom,2014-01-27T18:12:02Z
NorfolkTV,Inclusive Playground - Norfolk,2014-01-27T18:08:07Z
NorfolkTV,Crispus Attucks Cultural Center Update,2014-01-27T18:01:51Z
NorfolkTV,Virginia Symphony's Tribute To The Beatles,2014-01-27T17:55:17Z
NorfolkTV,Lego Shipbuilding at Hampton Roads Naval Museum Interview,2014-01-27T17:55:04Z
NorfolkTV,Taste of Hampton Roads 25th Anniv. March 2014,2014-01-27T17:54:47Z
NorfolkTV,"Norfolk Library Evolution - One Structure, Infinite Uses",2014-01-27T17:41:15Z
NorfolkTV,Child Health Investment Plan - The Forum,2014-01-24T18:34:35Z
NorfolkTV,Canine Companions for Seniors,2014-01-24T17:33:02Z
NorfolkTV,01/23/14 Norfolk Planning Commission Public Hearing,2014-01-23T21:18:42Z
NorfolkTV,"Norfolk News Now - January 15, 2014",2014-01-17T18:09:16Z
NorfolkTV,Battle of Big Bethel (Civil War),2014-01-17T00:48:14Z
NorfolkTV,Free Norfolk Public Library Resources - The Forum,2014-01-16T19:41:47Z
NorfolkTV,Volunteer For Delivery Service To Seniors Today - The Forum,2014-01-16T19:40:32Z
NorfolkTV,AARP Tax Aides Are Ready To Get Your Taxes Done - The Forum,2014-01-16T19:40:04Z
NorfolkTV,Work 01/14/14 Session pt. 2 - Norfolk City Council,2014-01-15T01:29:29Z
NorfolkTV,Formal 01/14/14 Session - Norfolk City Council,2014-01-15T01:24:25Z
NorfolkTV,Work 01/14/14 Session pt. 1 - Norfolk City Council,2014-01-14T22:26:15Z
NorfolkTV,Norfolk's New Flood Zone Regs,2014-01-14T19:32:35Z
NorfolkTV,"The Hermitage Museum & Gardens has Art Update in Norfolk, VA",2014-01-14T19:29:44Z
NorfolkTV,Body Mass Index Study - Health Watch,2014-01-09T21:47:05Z
NorfolkTV,Norfolk Public Works Update,2014-01-09T21:36:08Z
NorfolkTV,"Norfolk Ward 3 Council Seat Interviews - January 9, 2014",2014-01-09T21:32:03Z
NorfolkTV,T.R.E.K. For Civility Events at Norfolk Public Library,2014-01-09T21:28:13Z
NorfolkTV,Norfolk Administration Updates Council On HUD Report,2014-01-08T16:33:18Z
NorfolkTV,Ocean View Shoreline Preservation Strategy,2014-01-07T23:10:36Z
NorfolkTV,Work 01/07/14 Session - Norfolk City Council,2014-01-07T21:08:05Z
NorfolkTV,Portfolio Recovery Associates expands in Norfolk,2014-01-02T16:11:29Z
NorfolkTV,Cab Company Expansion in Norfolk,2014-01-02T16:08:58Z
NorfolkTV,Faith Inclusion Network in Hampton Roads - The Forum,2013-12-30T18:14:47Z
NorfolkTV,Juvenile Detention Outreach Keep Youth Out Of Jail - The Forum,2013-12-30T17:59:53Z
NorfolkTV,Rebuilding Family Bridges - Prisoner Re-entry Pioneer Program In Norfolk,2013-12-30T17:55:07Z
NorfolkTV,Alzheimer's Poetry Project by Tidewater Arts Outreach - The Forum,2013-12-30T17:51:57Z
NorfolkTV,COOL Award Winners in Norfolk (2013),2013-12-30T17:37:16Z
NorfolkTV,"Toe to Toe Dance & Wellness in Norfolk, VA",2013-12-30T17:36:56Z
NorfolkTV,Saint Mary's Home makes toys fun for disabled kids,2013-12-30T17:17:19Z
NorfolkTV,"Pusha T's 1,000 Shoes Giveaway - The Forum",2013-12-20T17:27:52Z
NorfolkTV,Norfolk Amtrak Station Opens,2013-12-20T15:03:00Z
NorfolkTV,"2013 Adoption Court Ceremony in Norfolk, VA",2013-12-20T14:59:23Z
NorfolkTV,"35th Street Better Block in Norfolk, VA",2013-12-20T14:57:59Z
NorfolkTV,The Kids Can Recycle!,2013-12-20T14:56:14Z
NorfolkTV,Formal 12/17/13 Session - Norfolk City Council,2013-12-18T00:44:20Z
NorfolkTV,Work 12/17/13 Session - Norfolk City Council,2013-12-18T00:08:32Z
NorfolkTV,Toastmasters 25th Anniversary,2013-12-17T19:16:48Z
NorfolkTV,Virginia Stage Company Goes To School,2013-12-17T19:16:15Z
NorfolkTV,Hogs for Hope House Benefit,2013-12-17T19:14:11Z
NorfolkTV,Court Appointed Special Advocates in Norfolk,2013-12-17T19:11:51Z
NorfolkTV,Relay for Life cancer fighting kickoff event coming,2013-12-17T18:53:46Z
NorfolkTV,Short history of mermaids in the city,2013-12-17T18:51:15Z
NorfolkTV,Virginia Zoo Animal Hospital Look Around,2013-12-16T17:40:56Z
NorfolkTV,Sign Language Santa,2013-12-16T17:27:13Z
NorfolkTV,Old Ironsides: America's Ship of State,2013-12-11T19:34:38Z
NorfolkTV,Norfolk Amtrak Station Grand Opening,2013-12-11T17:58:57Z
NorfolkTV,Formal 12/10/13 Session - Norfolk City Council,2013-12-11T00:42:50Z
NorfolkTV,Work 12/10/13 Session - Norfolk City Council,2013-12-11T00:22:57Z
NorfolkTV,"F.O.G. - Why you should keep FAT, OIL and GREASE out of your drains",2013-12-10T21:28:03Z
NorfolkTV,"Kroc Center @ Broad Creek, Norfolk - 2 Minute Tour",2013-12-10T20:44:36Z
NorfolkTV,Alzheimer's Help For The Holidays - The Forum,2013-12-06T19:02:51Z
NorfolkTV,Healthy Recipes and Jazz with Jae Sinnett - Health Watch,2013-12-06T18:49:16Z
NorfolkTV,"Norfolk News Now - December 1, 2013",2013-12-06T17:03:48Z
NorfolkTV,Work 12/03/13 Session - Norfolk City Council,2013-12-03T21:26:43Z
NorfolkTV,Donation Will Expand Norfolk Tree Canopy,2013-11-27T16:43:41Z
NorfolkTV,Formal 11/26/13 Formal Session - Norfolk City Council,2013-11-27T01:48:39Z
NorfolkTV,Work 11/26/13 Session pt. 2 - Norfolk City Council,2013-11-27T00:02:57Z
NorfolkTV,Work 11/26/13 Session pt. 1 - Norfolk City Council,2013-11-26T23:12:08Z
NorfolkTV,Holiday Help Needed At Foodbank,2013-11-25T22:31:00Z
NorfolkTV,Sentara Leigh Memorial Hospital's New Tower In Norfolk,2013-11-25T22:23:38Z
NorfolkTV,CASA Volunteers / Top Cop & Lock-U-Up Efforts / Alzheimer's at Holidays - The Forum,2013-11-25T20:03:25Z
NorfolkTV,"Blood needed, Sentara Leigh Hospital tower, Va Symphony Pops, Hurrah for the Holidays",2013-11-25T20:02:38Z
NorfolkTV,Norfolk Historical Calendar for 2014 Sneek Peak,2013-11-25T20:02:20Z
NorfolkTV,"Animal Hospital, New Chameleons at The Virginia Zoo",2013-11-22T15:30:46Z
NorfolkTV,"Adoption Day, Broadway for the Hearing Impaired, Foster Care Holiday Project - The Forum",2013-11-22T15:27:03Z
NorfolkTV,"Foodbank holiday help, Arts Festival preview, Holidays at Primeplus, d'Art gifts",2013-11-22T15:14:40Z
NorfolkTV,Norfolk's Best Bond Rating In 50 Years!,2013-11-14T16:07:33Z
NorfolkTV,Norfolk auto rules for residents,2013-11-14T16:05:19Z
NorfolkTV,2013 Norfolk Crime Prevention Awards,2013-11-14T15:48:09Z
NorfolkTV,Norfolk Crape Myrtle Tree Trimming Rules For Residents,2013-11-14T15:40:26Z
NorfolkTV,"The holiday safety, Santa at MacArthur, Dowtown recycling",2013-11-14T15:05:20Z
NorfolkTV,Congressman Bobby Scott Interviewed About Obamacare - Health Watch,2013-11-14T14:58:04Z
NorfolkTV,Veteran Services in Norfolk Latest,2013-11-12T15:32:07Z
NorfolkTV,New MacArthur Memorial Director - Norfolk Perspectives,2013-11-12T15:04:04Z
NorfolkTV,Holidays In The City 2013 Preview - Norfolk Perspectives,2013-11-12T15:02:50Z
NorfolkTV,Norfolk Utilities 140th Birthday,2013-11-12T14:57:24Z
NorfolkTV,Ideas Every 60 Seconds At Start Norfolk,2013-11-12T14:50:27Z
NorfolkTV,Poverty Reduction Effort In Norfolk,2013-11-07T23:15:31Z
NorfolkTV,The Mermaid Factory of Norfolk,2013-11-07T23:12:28Z
NorfolkTV,"Women owned biz, The Grinch returns to VA stage, Garden of Lights, keep grease out of the pipes",2013-11-07T23:07:45Z
NorfolkTV,Norfolk 2014 Legislative Priorities,2013-11-07T22:47:38Z
NorfolkTV,Teen Cancer Survivor Creates Glass Art,2013-11-07T22:40:18Z
NorfolkTV,Work 11/05/13 Session - Norfolk City Council with Planning Commission,2013-11-05T21:04:15Z
NorfolkTV,"Norfolk News Now - November 1, 2013",2013-10-31T20:21:26Z
NorfolkTV,Adoption Month / Housing & Financial Assistance Programs - The Forum,2013-10-28T14:32:55Z
NorfolkTV,The Ghost of Jerry Bundler - ghost story,2013-10-23T16:28:59Z
NorfolkTV,The Haunted Reynold's Homestead in Critz - ghost story,2013-10-23T16:27:05Z
NorfolkTV,Terry Jones' The Ship of Bones - ghost story,2013-10-23T16:25:03Z
NorfolkTV,John Baldwin and the Maco Light - ghost story,2013-10-23T16:24:36Z
NorfolkTV,Charles Dickens' Captain Murderer - ghost story,2013-10-23T16:00:50Z
NorfolkTV,"Shredding for Foodbank, Richmond Ballet Nutcracker, CHKD Moonlight and Mistletoe, Admirals",2013-10-23T15:21:14Z
NorfolkTV,"United for Children with the United Way in Norfolk, VA",2013-10-23T15:21:06Z
NorfolkTV,Work 10/22/13 Session - Norfolk City Council,2013-10-23T00:47:54Z
NorfolkTV,Formal 10/22/13 Session - Norfolk City Council,2013-10-23T00:37:59Z
NorfolkTV,Norfolk City Council and Public Schools Joint Session 10/22/13,2013-10-22T22:08:07Z
NorfolkTV,Fitness with Fido at Norfolk Botanical Garden,2013-10-21T17:32:59Z
NorfolkTV,How do cities buy stuff?,2013-10-21T17:15:19Z
NorfolkTV,"Neuter Scooter, Minette Cooper Gala, Philanthropy Day, Fitness with Fido",2013-10-21T17:05:47Z
NorfolkTV,CHKD Moonlight & Mistletoe Teaser,2013-10-17T21:32:22Z
NorfolkTV,Tim Reid's First Film Festival,2013-10-17T17:42:19Z
NorfolkTV,Don't Fear Going To The Doctor,2013-10-16T15:48:43Z
NorfolkTV,Learning To Sail In Norfolk,2013-10-16T15:31:39Z
NorfolkTV,Behind The Masquerade In Ghent,2013-10-14T17:03:29Z
NorfolkTV,"Domestic Violence, IMPACT Call Center, Symphony Season, Masquerade In Ghent",2013-10-14T16:49:38Z
NorfolkTV,"The Last Trolley In Norfolk, VA",2013-10-14T16:45:19Z
NorfolkTV,Moses Ezekiel Statues from the 1800's,2013-10-10T19:06:24Z
NorfolkTV,"""Captain Phillips"" Movie Celebration At Nauticus",2013-10-10T18:31:08Z
NorfolkTV,Formal 10/08/13 Session - Norfolk City Council,2013-10-09T00:34:57Z
NorfolkTV,Work 10/08/13 Session - Norfolk City Council,2013-10-08T23:48:53Z
NorfolkTV,Captain Phillips - Honored with USS Bainbridge Captain 2009,2013-10-08T21:01:31Z
NorfolkTV,Maker Culture Evolving - 757Makerspace,2013-10-07T16:31:29Z
NorfolkTV,The Future of Old Dominion University & the ODU Football Program,2013-10-04T15:26:24Z
NorfolkTV,Norfolk Neighborhood Expo 2013 - Norfolk Perspectives,2013-10-04T15:10:53Z
NorfolkTV,Free Technology Classes At Norfolk Public Library,2013-10-03T18:31:16Z
NorfolkTV,"Fatherhood Group, Thanksgiving Baskets, Geriatric Care Management - The Forum",2013-10-03T18:28:52Z
NorfolkTV,FUSE Teenfest 2013 in Norfolk,2013-10-02T14:53:31Z
NorfolkTV,Hurrah Players Backstage,2013-10-02T14:25:51Z
NorfolkTV,Work 10/01/13 Session - Norfolk City Council,2013-10-01T19:53:22Z
NorfolkTV,"Norfolk News Now - October 1, 2013",2013-09-27T15:04:28Z
NorfolkTV,"100,000 Homes for Vets / Foster Kids Holiday Project / SNAP & Healthcare changes - The Forum",2013-09-26T20:50:36Z
NorfolkTV,Norfolk's Story: Leading The Way,2013-09-25T19:24:37Z
NorfolkTV,"Preparedness month, Norfolk Crime Prevention Awards Dinner, Composer James Hosey",2013-09-25T18:56:51Z
NorfolkTV,Norfolk Mayor's Commission on Poverty Reduction Ramps Up,2013-09-25T18:43:05Z
NorfolkTV,Free Environmental In-Class Field Trips,2013-09-23T18:51:14Z
NorfolkTV,757 Mini-Maker Faire,2013-09-23T18:43:00Z
NorfolkTV,"Crimeline Oyster, Maker Faire, Saint Mary's Festival, Free Field Trips",2013-09-20T15:02:28Z
NorfolkTV,Norfolk Cemeteries Spirited 5K Run/Walk,2013-09-20T14:57:33Z
NorfolkTV,Green Organic Cleaners And Insecticides You Can Make At Home,2013-09-19T15:18:54Z
NorfolkTV,Cancer Statistics and Survival in Norfolk / Hampton Roads,2013-09-19T14:48:37Z
NorfolkTV,Work 09/17/13 Session - Norfolk City Council,2013-09-17T22:10:44Z
NorfolkTV,Athlete Weight Training - Get Fit pt. 4,2013-09-13T16:16:42Z
NorfolkTV,Medical Needs Registry In Hampton Roads,2013-09-13T14:51:56Z
NorfolkTV,Making of America: 1619 - 2013 NSU Conference,2013-09-13T14:48:54Z
NorfolkTV,Find Out What Crime Is Happening Around You - Crimeview Community,2013-09-13T14:45:02Z
NorfolkTV,Norfolk Liberty Garden Rededicated in Honor of 9/11 Fallen Heroes,2013-09-11T20:26:05Z
NorfolkTV,USS Wisconsin Sailor's WWII Journal,2013-09-11T16:50:39Z
NorfolkTV,Backyard Chickens Legal - Norfolk Council Vote,2013-09-11T16:40:45Z
NorfolkTV,Formal 09/10/13 Session - Norfolk City Council,2013-09-11T00:29:36Z
NorfolkTV,Work 09/10/13 Session - Norfolk City Council,2013-09-11T00:20:51Z
NorfolkTV,Norfolk News Now - September 2013,2013-09-06T16:14:08Z
NorfolkTV,New Rules for Living in the Real World | Meet Learn Discover,2013-09-06T15:32:22Z
NorfolkTV,"Your block can get a grant, St. Mary's new adult wing, Vet services latest, Norfolk Funquest",2013-09-06T14:45:43Z
NorfolkTV,Recycle Norfolk Day,2013-09-05T14:05:18Z
NorfolkTV,Come Play At Norfolk's Play Day 2013,2013-09-05T13:46:12Z
NorfolkTV,1619: Making of America - 2013 NSU Conference,2013-09-03T17:40:49Z
NorfolkTV,Illuminating Generations of Minority Health,2013-08-30T21:19:17Z
NorfolkTV,"Affordable Care Act Impact, Medicare Expo, Learn & Earn GED",2013-08-30T14:25:00Z
NorfolkTV,Interview with the Superintendent of Norfolk Public Schools - August 2013,2013-08-30T14:09:59Z
NorfolkTV,"Broad Creek Kroc, Recycle Norfolk Day & Sickle Cell Anemia",2013-08-30T14:04:24Z
NorfolkTV,Heart of Ghent 10K Run - Norfolk Perspectives,2013-08-30T13:51:18Z
NorfolkTV,Formal 08/27/13 Session - Norfolk City Council,2013-08-28T01:19:59Z
NorfolkTV,Work 08/27/13 Session pt. 2 - Norfolk City Council,2013-08-27T23:26:17Z
NorfolkTV,Work 08/27/13 Session pt. 1 - Norfolk City Council and NPS,2013-08-27T22:04:42Z
NorfolkTV,Senior Expo at Primeplus in Norfolk,2013-08-23T16:03:09Z
NorfolkTV,Amateur (Ham) Radio Guys Save Lives,2013-08-23T15:56:43Z
NorfolkTV,City Interns Build Rain Garden,2013-08-23T14:55:26Z
NorfolkTV,"VA Adopts, Daughters and Dads, Senior Expo, Walk to End Alzheimer's - The Forum",2013-08-23T14:51:20Z
NorfolkTV,"NPS AP exams explode, Norview Community Policing, Ingleside rain garden, Ham radio ops",2013-08-22T20:23:23Z
NorfolkTV,FUSE Teen Fest in Norfolk,2013-08-22T20:16:32Z
NorfolkTV,Work 08/20/13 Session pt. 2 - Norfolk City Council,2013-08-20T20:25:29Z
NorfolkTV,Work 08/20/13 Session pt. 1 - Norfolk City Council,2013-08-20T18:33:35Z
NorfolkTV,"Affordable Care Act Town Hall - August 19, 2013",2013-08-20T17:27:54Z
NorfolkTV,The Affordable (Health) Care Act in Virginia,2013-08-16T18:46:12Z
NorfolkTV,Gospel Jazz Celebration Weekend with Wynton Marsalis & Chorale Le Chateau,2013-08-16T17:51:44Z
NorfolkTV,Illuminating Good Health In America,2013-08-16T16:04:40Z
NorfolkTV,"Slover library update, Nominate a crime fighter, d'Art fall classes & contest, Dogs swim soon",2013-08-16T15:44:52Z
NorfolkTV,Norfolk Hurricane Forecast Update - August 2013,2013-08-16T15:42:47Z
NorfolkTV,Hurricane Gaming & Response,2013-08-16T15:35:12Z
NorfolkTV,American Rover Kid Cruises,2013-08-16T15:27:19Z
NorfolkTV,Ready for School with Ready By Five,2013-08-09T18:35:28Z
NorfolkTV,Battle of Craney Island Veterans Reminisce - Norfolk Historic,2013-08-09T17:40:53Z
NorfolkTV,Norfolk's One Call Does It All Center,2013-08-09T14:58:42Z
NorfolkTV,Camp Apaesus - A New Experience For Norfolk Youth,2013-08-09T14:55:41Z
NorfolkTV,Evolution Of Downtown Norfolk,2013-08-09T14:55:09Z
NorfolkTV,The Hurricane of 1933,2013-08-07T17:29:40Z
NorfolkTV,Glass Flowers In The Norfolk Botanical Garden,2013-08-07T16:34:25Z
NorfolkTV,Downtown Tunnel - Westbound Weekend Closures,2013-08-06T14:54:26Z
NorfolkTV,Before & After School Care Sign-up In Norfolk,2013-08-05T17:11:11Z
NorfolkTV,Norfolk News Now - August 2013 Edition,2013-08-02T19:16:08Z
NorfolkTV,Senator Kenny Alexander Discusses Virginia Education Issues,2013-08-02T16:11:10Z
NorfolkTV,"Gospel Jazz Coming, Swimming Advisory 411, Bees at the Botanical, After School sign-up",2013-08-02T15:39:01Z
NorfolkTV,"VIDA Program, Medicare Counseling Volunteers, Ready for School - The Forum",2013-08-01T15:40:29Z
NorfolkTV,Serious Dance Moves You Can Learn,2013-07-26T16:35:37Z
NorfolkTV,National Night Out Norfolk Needs You,2013-07-26T16:26:31Z
NorfolkTV,Plugged In Virginia / Diabetes Self-Management / Diabetes Prevention,2013-07-26T15:51:15Z
NorfolkTV,The Amazing History of Norfolk's Fire Department,2013-07-26T15:45:14Z
NorfolkTV,Live Longer And Happier With A Pet At Your Side,2013-07-26T15:18:20Z
NorfolkTV,"Tidewater Opera Initiative, Historical Society, Blood and Platelets Needed",2013-07-26T14:42:01Z
NorfolkTV,Formal 07/23/13 Session - Norfolk City Council,2013-07-23T23:58:33Z
NorfolkTV,Work 07/23/13 Session - Norfolk City Council,2013-07-23T22:52:42Z
NorfolkTV,Recycling Tours with TFC and Keep Norfolk Beautiful,2013-07-23T16:29:49Z
NorfolkTV,"Fun Thursdays, Suicide Walk, Recycling Tours, Trimming Crape Myrtle Trees",2013-07-19T15:18:26Z
NorfolkTV,Read Library E-books On Your Android / iPad For Free,2013-07-19T15:07:46Z
NorfolkTV,Battling Mosquitoes - Health Watch,2013-07-19T15:00:54Z
NorfolkTV,Amazing Skateboard Tree,2013-07-18T14:21:24Z
NorfolkTV,Work 07/16/13 Session - Norfolk City Council,2013-07-16T21:30:13Z
NorfolkTV,Norfolk's New Fireboat,2013-07-15T15:03:17Z
NorfolkTV,Employee Wellness Fair In The Garden,2013-07-12T15:00:47Z
NorfolkTV,Kittypalooza 2013 Rocks Animal Shelter,2013-07-12T14:52:23Z
NorfolkTV,"Butterfly House in Norfolk, VA",2013-07-10T16:32:05Z
NorfolkTV,Work 07/09/13 Session - Norfolk City Council,2013-07-09T23:23:26Z
NorfolkTV,Formal 07/09/13 Session - Norfolk City Council,2013-07-09T23:18:47Z
NorfolkTV,Two Farm Markets In The City,2013-07-03T19:00:24Z
NorfolkTV,Baby Giraffe at the Virginia Zoo and Hospital,2013-07-03T18:50:02Z
NorfolkTV,"Norfolk, VA - The place where life is celebrated daily",2013-07-03T18:21:57Z
NorfolkTV,Work 07/02/13 Session - Norfolk City Council,2013-07-02T19:50:39Z
NorfolkTV,Creating the Spy Ship at Nauticus,2013-07-01T21:51:45Z
NorfolkTV,Naval Station Norfolk Transit Extension Study Presentation - June 2013,2013-07-01T21:09:25Z
NorfolkTV,"All-America Award, Spy Ship at Nauticus, Grilling tips, Park and Rec Month",2013-07-01T18:05:38Z
NorfolkTV,Norfolk State University President Atwater - Norfolk Perspectives,2013-07-01T17:25:20Z
NorfolkTV,"Norfolk News Now - July 1, 2013 Edition",2013-06-28T15:59:20Z
NorfolkTV,Animals Made From Flip-Flops & A New Baby Giraffe,2013-06-28T15:18:27Z
NorfolkTV,"Learning to Dance, National Night Out ramping up, Virginia Zoo Latest",2013-06-28T14:57:54Z
NorfolkTV,Finding The Cure For ALS,2013-06-28T14:43:57Z
NorfolkTV,All-America City Award Recognition By City Council,2013-06-27T16:23:08Z
NorfolkTV,Formal 06/25/13 Session - Norfolk City Council,2013-06-27T15:46:28Z
NorfolkTV,Work 06/25/13 Session - Norfolk City Council,2013-06-25T23:16:44Z
NorfolkTV,"City Council Interviews NPS School Board Candidates - June 24, 2013",2013-06-24T21:20:10Z
NorfolkTV,Norfolk All-America City Award Presentation,2013-06-19T20:42:05Z
NorfolkTV,Under-insured Clinic & Help for Parenting Students - Health Watch,2013-06-19T16:31:24Z
NorfolkTV,"Job Corps, Summer Food Program, Meal Delivery Seniors - The Forum",2013-06-18T16:33:19Z
NorfolkTV,"Life During The 1940s in Norfolk, VA",2013-06-18T16:18:45Z
NorfolkTV,Norfolk - 2013 All-America City Winner,2013-06-17T19:11:47Z
NorfolkTV,Tidewater Drive Major Upgrades,2013-06-14T16:04:04Z
NorfolkTV,Rockefeller Foundation To Refurb Storm Water Infrastructure,2013-06-14T15:53:48Z
NorfolkTV,"Child Abuse Therapy, CommonHelp Computer Lab, Summer Arts at the Attucks - The Forum",2013-06-14T15:38:30Z
NorfolkTV,Formal 06/11/13 Session - Norfolk City Council,2013-06-12T00:06:30Z
NorfolkTV,Work 06/11/13 Session - Norfolk City Council,2013-06-11T22:41:43Z
NorfolkTV,E-Cycling In Norfolk Is Easy,2013-06-07T14:54:45Z
NorfolkTV,Get Fit Norfolk pt. 3 - Warrior Training,2013-06-07T14:43:25Z
NorfolkTV,Autism in Hampton Roads Explored,2013-06-05T16:09:57Z
NorfolkTV,Work 06/04/13 Session - Norfolk City Council,2013-06-04T20:50:50Z
NorfolkTV,Swingtime Salute Is Back - Norfolk Perspectives,2013-06-03T13:58:19Z
NorfolkTV,"Summer Plunge, Police update, Meet ""Pops"" Rosenlieb - Norfolk Perspectives",2013-06-03T13:52:23Z
NorfolkTV,"Norfolk News Now - June 1, 2013 edition",2013-05-31T16:43:41Z
NorfolkTV,"""Investing in Yourself"" - Norfolk Perspectives",2013-05-30T20:13:08Z
NorfolkTV,"Jazz Festival, Hurricane Season, Campostella Seaperch Champs, Botanical Camp - Norfolk Perspectives",2013-05-30T19:58:35Z
NorfolkTV,Recurrent Coastal Flooding presentation to the Secure Commonwealth Panel,2013-05-23T18:55:09Z
NorfolkTV,Bike Smart - Know Your Role on the Streets,2013-05-23T16:46:18Z
NorfolkTV,Drive Safely - Slow Your Roll Around Bicycles,2013-05-23T16:23:45Z
NorfolkTV,An Interview with Art Linkletter,2013-05-23T16:08:56Z
NorfolkTV,Formal 05/21/13 Session - Norfolk City Council,2013-05-22T01:31:14Z
NorfolkTV,Work 05/21/13 Session - Norfolk City Council,2013-05-21T23:17:33Z
NorfolkTV,"Sailing Center, Disabilities Day, Sheriff and Hermitage Summer Camps - Norfolk Perspectives",2013-05-21T14:10:34Z
NorfolkTV,Meet the four legged stars of the circus,2013-05-21T13:49:03Z
NorfolkTV,Art of Glass @ The Chrysler Museum,2013-05-21T13:40:05Z
NorfolkTV,Playing Opossum at The Virginia Zoo this summer,2013-05-17T16:02:17Z
NorfolkTV,"Dancing & Music classes, EVMS study, What to wear, Summer books - Norfolk Perspectives",2013-05-17T15:56:42Z
NorfolkTV,General Douglas MacArthur's Living Library,2013-05-17T15:41:51Z
